id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts,ppsfScore,domScore,cutScore,compositeScore,ppsfVsZipMedian,zipCount
"132-Birdbrook-Dr,-Anna,-TX-75409","132 Birdbrook Dr, Anna, TX 75409",75409,Single Family,Standard,3,2,1782.0,6098,2006.0,305000.0,26.0,171.16,0.2922,3.0,-4.39,2.0,54.5,55.4,82.6,60.4,-2.0,455
"1620-Arches-Rd,-Anna,-TX-75409","1620 Arches Rd, Anna, TX 75409",75409,Single Family,New Construction,4,2.5,2357.0,,0.0,356060.0,11.0,151.06,,2.0,-0.56,1.0,80.2,27.0,74.1,60.4,-13.5,455
"1605-River-Crossing-Dr,-Anna,-TX-75409","1605 River Crossing Dr, Anna, TX 75409",75409,Single Family,Standard,3,2,1438.0,6273,2021.0,275000.0,104.0,191.24,0.2292,2.0,-8.33,1.0,27.7,84.4,90.8,60.2,9.5,455
"2637-Glacier-Rd,-Anna,-TX-75409","2637 Glacier Rd, Anna, TX 75409",75409,Single Family,New Construction,5,3,2931.0,,2026.0,429630.0,7.0,146.58,,2.0,-5.08,1.0,87.5,10.5,85.3,60.1,-16.1,455
"1129-Blue-Spring-Dr,-Anna,-TX-75409","1129 Blue Spring Dr, Anna, TX 75409",75409,Single Family,New Construction,5,4,2960.0,5663,2026.0,406999.0,6.0,137.5,0.5227,2.0,-1.21,1.0,94.9,6.8,75.2,60.1,-21.3,455
"3117-Bowen-St,-Anna,-TX-75409","3117 Bowen St, Anna, TX 75409",75409,Single Family,Standard,4,2,1658.0,5907,2020.0,269999.0,98.0,162.85,0.2807,1.0,0.0,0.0,65.1,83.7,6.8,59.9,-6.8,455
"280-Pecan-Hollow-Cir,-Anna,-TX-75409","280 Pecan Hollow Cir, Anna, TX 75409",75409,Single Family,Standard,4,3.5,3708.0,43560,2016.0,699900.0,68.0,188.75,0.0851,2.0,-14.12,1.0,32.5,74.5,95.8,59.9,8.0,455
"2100-Yarbrough-Dr,-Anna,-TX-75409","2100 Yarbrough Dr, Anna, TX 75409",75409,Single Family,Standard,4,2,2025.0,6098,2022.0,370000.0,48.0,182.72,0.3321,2.0,-11.9,1.0,38.9,67.0,94.1,59.8,4.6,455
"2033-Crockett-Way,-Anna,-TX-75409","2033 Crockett Way, Anna, TX 75409",75409,Single Family,New Construction,4,2.5,2418.0,7196,2026.0,355990.0,26.0,147.22,0.336,1.0,0.0,0.0,86.8,55.4,6.8,59.8,-15.7,455
"2018-Hickory-Trl,-Anna,-TX-75409","2018 Hickory Trl, Anna, TX 75409",75409,Single Family,Standard,4,2,1898.0,5663,2005.0,289000.0,44.0,152.27,0.3352,1.0,0.0,0.0,78.5,65.9,6.8,59.7,-12.8,455
"2925-Olympic-Dr,-Anna,-TX-75409","2925 Olympic Dr, Anna, TX 75409",75409,Single Family,New Construction,3,,2417.0,,0.0,397990.0,12.0,164.66,,8.0,-13.85,3.0,62.9,32.7,95.6,58.9,-5.8,455
"2632-Glacier-Rd,-Anna,-TX-75409","2632 Glacier Rd, Anna, TX 75409",75409,Single Family,New Construction,4,3,2397.0,,2026.0,382830.0,12.0,159.71,,4.0,-2.55,2.0,69.9,32.7,78.5,58.6,-8.6,455
"2109-Caraway-Ct,-Anna,-TX-75409","2109 Caraway Ct, Anna, TX 75409",75409,Single Family,Standard,5,2,2011.0,7231,2022.0,339000.0,124.0,168.57,0.2781,1.0,0.0,0.0,58.0,88.8,6.8,58.5,-3.5,455
"2701-Grand-Teton-Dr,-Anna,-TX-75409","2701 Grand Teton Dr, Anna, TX 75409",75409,Single Family,New Construction,4,3,2363.0,,2026.0,379385.0,12.0,160.55,,3.0,-2.94,1.0,68.8,32.7,79.1,58.2,-8.1,455
"3401-Longfellow-Ave,-Anna,-TX-75409","3401 Longfellow Ave, Anna, TX 75409",75409,Single Family,New Construction,5,3.5,2845.0,15311,2025.0,449990.0,11.0,158.17,0.1858,6.0,-4.26,3.0,71.6,27.0,82.4,58.2,-9.5,455
"3032-Hollybrook-Ln,-Anna,-TX-75409","3032 Hollybrook Ln, Anna, TX 75409",75409,Single Family,New Construction,5,3.5,2854.0,5502,2026.0,439990.0,9.0,154.17,0.5187,3.0,-4.59,2.0,76.5,19.8,83.1,58.0,-11.8,455
"2216-Deya-Dr,-Anna,-TX-75409","2216 Deya Dr, Anna, TX 75409",75409,Single Family,Standard,3,2,1556.0,5097,2023.0,269900.0,155.0,173.46,0.3053,1.0,0.0,0.0,51.6,94.3,6.8,57.6,-0.7,455
"801-Peach-Tree-Ln,-Anna,-TX-75409","801 Peach Tree Ln, Anna, TX 75409",75409,Single Family,Standard,3,2,1635.0,6011,2021.0,312500.0,81.0,191.13,0.272,4.0,-7.95,3.0,27.9,77.4,89.5,57.5,9.4,455
"2629-Grand-Teton-Dr,-Anna,-TX-75409","2629 Grand Teton Dr, Anna, TX 75409",75409,Single Family,New Construction,5,3,2791.0,,0.0,399852.0,14.0,143.26,,1.0,0.0,0.0,91.0,43.1,6.8,57.4,-18.0,455
"2704-Melanie-Dr,-Anna,-TX-75409","2704 Melanie Dr, Anna, TX 75409",75409,Single Family,Standard,3,2,1601.0,6970,2004.0,280000.0,168.0,174.89,0.2297,1.0,0.0,0.0,49.9,96.0,6.8,57.4,0.1,455
"806-Brittany-Dr,-Anna,-TX-75409","806 Brittany Dr, Anna, TX 75409",75409,Single Family,Standard,4,2,1663.0,6839,2020.0,300000.0,41.0,180.4,0.2432,3.0,-3.23,1.0,42.4,63.1,80.7,57.3,3.3,455
"817-Hazels-Way,-Anna,-TX-75409","817 Hazels Way, Anna, TX 75409",75409,Single Family,Standard,3,2,1873.0,8276,2012.0,299000.0,54.0,159.64,0.2263,1.0,0.0,0.0,70.1,69.2,6.8,57.1,-8.6,455
"1509-Xavier-St,-Anna,-TX-75409","1509 Xavier St, Anna, TX 75409",75409,Single Family,New Construction,3,3,2449.0,,0.0,427900.0,15.0,174.72,,4.0,-4.89,2.0,50.1,50.3,84.8,57.1,0.0,455
"3115-Elam-Dr,-Anna,-TX-75409","3115 Elam Dr, Anna, TX 75409",75409,Single Family,Standard,4,2,1656.0,6490,2018.0,284900.0,131.0,172.04,0.2552,1.0,0.0,0.0,52.7,91.2,6.8,57.0,-1.5,455
"2110-Athabasca-Falls-Dr,-Anna,-TX-75409","2110 Athabasca Falls Dr, Anna, TX 75409",75409,Single Family,Standard,3,2,1787.0,6098,2005.0,290000.0,59.0,162.28,0.293,1.0,0.0,0.0,66.4,72.3,6.8,56.5,-7.1,455
"2221-Crockett-Way,-Anna,-TX-75409","2221 Crockett Way, Anna, TX 75409",75409,Single Family,New Construction,4,3.5,2448.0,,0.0,357990.0,14.0,146.24,,1.0,0.0,0.0,88.1,43.1,6.8,56.1,-16.3,455
"1205-Rockridge-Trl,-Anna,-TX-75409","1205 Rockridge Trl, Anna, TX 75409",75409,Single Family,Standard,4,2.5,3011.0,6708,2019.0,475000.0,41.0,157.75,0.4489,1.0,0.0,0.0,72.3,63.1,6.8,56.0,-9.7,455
"1804-Hickory-Chase-Ln,-Anna,-TX-75409","1804 Hickory Chase Ln, Anna, TX 75409",75409,Single Family,New Construction,4,,3695.0,,0.0,534990.0,14.0,144.79,,25.0,17.07,10.0,89.9,43.1,1.1,55.7,-17.1,455
"1125-Elizabeth-St,-Anna,-TX-75409","1125 Elizabeth St, Anna, TX 75409",75409,Single Family,Standard,4,2,1628.0,6011,2017.0,325900.0,96.0,200.18,0.2708,2.0,-8.17,1.0,19.1,82.6,90.3,55.6,14.6,455
"1105-Mapleton-Dr,-Anna,-TX-75409","1105 Mapleton Dr, Anna, TX 75409",75409,Single Family,Standard,4,2,2143.0,6665,2021.0,375000.0,131.0,174.99,0.3215,1.0,0.0,0.0,49.5,91.2,6.8,55.5,0.2,455
"3213-Cross-Shore-Dr,-Anna,-TX-75409","3213 Cross Shore Dr, Anna, TX 75409",75409,Single Family,New Construction,5,,2733.0,,0.0,475950.0,14.0,174.15,,25.0,-6.67,10.0,50.8,43.1,87.3,55.4,-0.3,455
"108-Santa-Lucia-Dr,-Anna,-TX-75409","108 Santa Lucia Dr, Anna, TX 75409",75409,Single Family,New Construction,5,4.5,4058.0,,0.0,559000.0,12.0,137.75,,1.0,0.0,0.0,94.5,32.7,6.8,55.4,-21.2,455
"1316-Tree-Shadow-Ln,-Anna,-TX-75409","1316 Tree Shadow Ln, Anna, TX 75409",75409,Single Family,Standard,4,2.5,3014.0,7144,2022.0,515000.0,97.0,170.87,0.4219,1.0,0.0,0.0,54.9,83.5,6.8,55.3,-2.2,455
"620-Lido-Ln,-Anna,-TX-75409","620 Lido Ln, Anna, TX 75409",75409,Single Family,New Construction,4,4,3532.0,,0.0,509000.0,13.0,144.11,,1.0,0.0,0.0,90.3,38.0,6.8,55.3,-17.5,455
"2610-Stevenson-St,-Anna,-TX-75409","2610 Stevenson St, Anna, TX 75409",75409,Single Family,New Construction,4,3.5,2684.0,,2026.0,369990.0,12.0,137.85,,1.0,0.0,0.0,94.3,32.7,6.8,55.3,-21.1,455
"2605-Spade-St,-Anna,-TX-75409","2605 Spade St, Anna, TX 75409",75409,Single Family,New Construction,3,2,2331.0,,2025.0,359990.0,7.0,154.44,,4.0,-7.46,2.0,75.4,10.5,88.4,55.3,-11.6,455
"3691-Desperado-Way,-Anna,-TX-75409","3691 Desperado Way, Anna, TX 75409",75409,Single Family,New Construction,3,2.5,2049.0,4796,2026.0,349999.0,96.0,170.81,0.4272,1.0,0.0,0.0,55.4,82.6,6.8,55.2,-2.2,455
"2625-Grand-Canyon-Dr,-Anna,-TX-75409","2625 Grand Canyon Dr, Anna, TX 75409",75409,Single Family,New Construction,4,3,2477.0,,2025.0,412581.0,12.0,166.56,,5.0,-4.62,3.0,60.0,32.7,83.7,55.2,-4.7,455
"3209-Cross-Shore-Dr,-Anna,-TX-75409","3209 Cross Shore Dr, Anna, TX 75409",75409,Single Family,New Construction,4,,3038.0,,0.0,443787.0,14.0,146.08,,17.0,17.22,7.0,88.6,43.1,0.9,55.1,-16.4,455
"2920-Wild-Flower-Ln,-Anna,-TX-75409","2920 Wild Flower Ln, Anna, TX 75409",75409,Single Family,New Construction,3,,2330.0,,0.0,335990.0,13.0,144.2,,21.0,0.6,9.0,90.1,38.0,6.2,55.1,-17.5,455
"2000-Crockett-Way,-Anna,-TX-75409","2000 Crockett Way, Anna, TX 75409",75409,Single Family,New Construction,4,3.5,2218.0,,0.0,329990.0,14.0,148.78,,1.0,0.0,0.0,84.6,43.1,6.8,54.5,-14.8,455
"2526-Thayne-Dr,-Anna,-TX-75409","2526 Thayne Dr, Anna, TX 75409",75409,Single Family,Standard,3,2,2114.0,7710,2017.0,376000.0,14.0,177.86,0.2742,5.0,-12.15,3.0,45.7,43.1,94.3,54.5,1.8,455
"3052-Hollybrook-Ln,-Anna,-TX-75409","3052 Hollybrook Ln, Anna, TX 75409",75409,Single Family,New Construction,5,3.5,2854.0,,2026.0,439990.0,8.0,154.17,,2.0,-2.22,1.0,76.5,13.2,77.4,54.5,-11.8,455
"601-Sand-Piper-Ln,-Anna,-TX-75409","601 Sand Piper Ln, Anna, TX 75409",75409,Single Family,New Construction,4,3.5,2891.0,10019,2026.0,519900.0,170.0,179.83,0.2886,1.0,0.0,0.0,43.1,96.5,6.8,54.5,2.9,455
"2613-Glacier-Rd,-Anna,-TX-75409","2613 Glacier Rd, Anna, TX 75409",75409,Single Family,New Construction,4,3,2397.0,,2026.0,381580.0,8.0,159.19,,3.0,-7.96,2.0,70.8,13.2,89.7,54.4,-8.9,455
"1505-Helmoken-Falls-Dr,-Anna,-TX-75409","1505 Helmoken Falls Dr, Anna, TX 75409",75409,Single Family,Standard,3,2,1516.0,8059,2021.0,300000.0,86.0,197.89,0.1881,2.0,-4.76,1.0,20.9,80.0,84.2,54.2,13.3,455
"2220-Chloe-Ln,-Anna,-TX-75409","2220 Chloe Ln, Anna, TX 75409",75409,Single Family,New Construction,3,2.5,2223.0,,0.0,331990.0,14.0,149.34,,1.0,0.0,0.0,83.5,43.1,6.8,54.0,-14.5,455
"1201-Century-Tree-Ln,-Anna,-TX-75409","1201 Century Tree Ln, Anna, TX 75409",75409,Single Family,New Construction,3,3,2466.0,6534,2025.0,439990.0,14.0,178.42,0.3774,3.0,-8.9,2.0,45.1,43.1,92.3,53.8,2.1,455
"1505-Kadynce-Ln,-Anna,-TX-75409","1505 Kadynce Ln, Anna, TX 75409",75409,Single Family,New Construction,4,3,3367.0,7405,2026.0,503060.0,14.0,149.41,0.4547,1.0,0.0,0.0,82.9,43.1,6.8,53.7,-14.5,455
"3009-Teakwood-St,-Anna,-TX-75409","3009 Teakwood St, Anna, TX 75409",75409,Single Family,Standard,4,2,2036.0,7971,2021.0,344990.0,74.0,169.44,0.2554,1.0,0.0,0.0,57.1,75.6,6.8,53.5,-3.0,455
"2700-Grand-Canyon-St,-Anna,-TX-75409","2700 Grand Canyon St, Anna, TX 75409",75409,Single Family,New Construction,4,3,2059.0,5227,2025.0,358468.0,12.0,174.1,0.3939,3.0,-13.62,2.0,51.0,32.7,95.4,53.5,-0.4,455
"125-Curt-St,-Anna,-TX-75409","125 Curt St, Anna, TX 75409",75409,Single Family,Standard,3,2.5,2047.0,6011,2017.0,370000.0,167.0,180.75,0.3405,1.0,0.0,0.0,41.3,95.8,6.8,53.5,3.5,455
"1253-Carinna-Dr,-Anna,-TX-75409","1253 Carinna Dr, Anna, TX 75409",75409,Single Family,Standard,4,2,1800.0,9017,2022.0,330000.0,23.0,183.33,0.1996,2.0,-5.71,1.0,38.0,54.5,85.9,53.4,4.9,455
"801-Susan-St,-Anna,-TX-75409","801 Susan St, Anna, TX 75409",75409,Single Family,Standard,4,3,2397.0,6839,2021.0,399900.0,58.0,166.83,0.3505,1.0,0.0,0.0,59.6,71.9,6.8,53.3,-4.5,455
"2002-Hickory-Trl,-Anna,-TX-75409","2002 Hickory Trl, Anna, TX 75409",75409,Single Family,Standard,4,2,1898.0,9583,2004.0,299900.0,25.0,158.01,0.1981,1.0,0.0,0.0,72.1,55.2,6.8,53.1,-9.6,455
"3414-Hillingdon-Rd,-Anna,-TX-75409","3414 Hillingdon Rd, Anna, TX 75409",75409,Single Family,New Construction,4,2,2595.0,,2026.0,389990.0,4.0,150.29,,2.0,-2.5,1.0,82.0,0.2,78.2,52.6,-14.0,455
"1606-Sherwood-Dr,-Anna,-TX-75409","1606 Sherwood Dr, Anna, TX 75409",75409,Single Family,Standard,3,2,2320.0,8438,2022.0,475000.0,103.0,204.74,0.2749,2.0,-2.06,1.0,17.1,84.0,76.9,52.5,17.2,455
"717-Sequoia-Dr,-Anna,-TX-75409","717 Sequoia Dr, Anna, TX 75409",75409,Single Family,Standard,3,2,1737.0,6098,2004.0,296000.0,65.0,170.41,0.2848,1.0,0.0,0.0,56.0,74.1,6.8,52.5,-2.5,455
"1626-White-Oak-Rd,-Anna,-TX-75409","1626 White Oak Rd, Anna, TX 75409",75409,Single Family,Standard,3,2.5,2000.0,6011,2002.0,329000.0,51.0,164.5,0.3327,2.0,40.0,0.0,63.1,68.6,0.7,52.5,-5.8,455
"1801-Black-Maple-Dr,-Anna,-TX-75409","1801 Black Maple Dr, Anna, TX 75409",75409,Single Family,Standard,4,2,1898.0,6098,2007.0,349999.0,189.0,184.4,0.3112,2.0,0.0,0.0,36.5,99.1,6.8,52.5,5.5,455
"1717-Katelynn-Ln,-Anna,-TX-75409","1717 Katelynn Ln, Anna, TX 75409",75409,Single Family,Standard,4,3.5,2205.0,6011,2020.0,355000.0,29.0,161.0,0.3668,1.0,0.0,0.0,68.4,57.6,6.8,52.3,-7.9,455
"1624-Cydney-Ln,-Anna,-TX-75409","1624 Cydney Ln, Anna, TX 75409",75409,Single Family,New Construction,5,4,2763.0,7405,2026.0,431920.0,15.0,156.32,0.3731,1.0,0.0,0.0,74.1,50.3,6.8,52.3,-10.5,455
"2528-Stowers-St,-Anna,-TX-75409","2528 Stowers St, Anna, TX 75409",75409,Single Family,New Construction,4,3.5,3076.0,4792,2026.0,434990.0,11.0,141.41,0.6419,1.0,0.0,0.0,92.1,27.0,6.8,52.3,-19.1,455
"225-Charleston-Dr,-Anna,-TX-75409","225 Charleston Dr, Anna, TX 75409",75409,Single Family,Standard,3,2,1626.0,7841,2006.0,279999.0,81.0,172.2,0.2074,1.0,0.0,0.0,52.5,77.4,6.8,52.1,-1.4,455
"2901-Aspen-Dr,-Anna,-TX-75409","2901 Aspen Dr, Anna, TX 75409",75409,Single Family,Standard,5,3,2854.0,11151,2021.0,460000.0,27.0,161.18,0.2559,1.0,0.0,0.0,67.9,56.7,6.8,51.8,-7.7,455
"1000-Cross-Shore-Dr,-Anna,-TX-75409","1000 Cross Shore Dr, Anna, TX 75409",75409,Single Family,New Construction,3,,1464.0,,0.0,268999.0,14.0,183.74,,25.0,-23.8,11.0,37.1,43.1,99.6,51.7,5.2,455
"2101-Crockett-Way,-Anna,-TX-75409","2101 Crockett Way, Anna, TX 75409",75409,Single Family,New Construction,3,2.5,2223.0,,0.0,327990.0,12.0,147.54,,1.0,0.0,0.0,86.4,32.7,6.8,51.7,-15.6,455
"1602-Westfall-Dr,-Anna,-TX-75409","1602 Westfall Dr, Anna, TX 75409",75409,Single Family,Standard,4,2,1726.0,5619,2019.0,299999.0,81.0,173.81,0.3072,1.0,0.0,0.0,51.4,77.4,6.8,51.6,-0.5,455
"2929-Olympic-Dr,-Anna,-TX-75409","2929 Olympic Dr, Anna, TX 75409",75409,Single Family,New Construction,4,,2351.0,,0.0,355560.0,14.0,151.24,,25.0,9.48,11.0,79.8,43.1,2.4,51.5,-13.4,455
"1602-Stonefield-Dr,-Anna,-TX-75409","1602 Stonefield Dr, Anna, TX 75409",75409,Single Family,Standard,3,2,1516.0,6273,2020.0,275000.0,128.0,181.4,0.2417,1.0,0.0,0.0,40.7,91.0,6.8,51.5,3.8,455
"1209-Ash-St,-Anna,-TX-75409","1209 Ash St, Anna, TX 75409",75409,Single Family,Standard,4,2,1817.0,8276,2003.0,299900.0,40.0,165.05,0.2196,1.0,0.0,0.0,62.0,62.4,6.8,51.1,-5.5,455
"1601-Josiah-Dr,-Anna,-TX-75409","1601 Josiah Dr, Anna, TX 75409",75409,Single Family,New Construction,4,,2793.0,,0.0,425990.0,14.0,152.52,,25.0,2.65,13.0,78.0,43.1,4.4,51.1,-12.7,455
"800-Alder-Dr,-Anna,-TX-75409","800 Alder Dr, Anna, TX 75409",75409,Single Family,Standard,3,2,1629.0,6098,2004.0,299999.0,158.0,184.16,0.2671,1.0,0.0,0.0,36.7,94.9,6.8,51.1,5.4,455
"232-Penn-St,-Anna,-TX-75409","232 Penn St, Anna, TX 75409",75409,Single Family,Standard,4,3.5,2821.0,8581,2023.0,470000.0,42.0,166.61,0.3287,1.0,0.0,0.0,59.8,64.6,6.8,50.9,-4.6,455
"1706-Willow-Way,-Anna,-TX-75409","1706 Willow Way, Anna, TX 75409",75409,Single Family,Standard,3,2,1620.0,5663,2003.0,264900.0,31.0,163.52,0.2861,1.0,0.0,0.0,64.2,58.7,6.8,50.8,-6.4,455
"2501-Freeman-St,-Anna,-TX-75409","2501 Freeman St, Anna, TX 75409",75409,Single Family,New Construction,5,3.5,2845.0,15311,2026.0,429990.0,13.0,151.14,0.1858,1.0,0.0,0.0,80.0,38.0,6.8,50.7,-13.5,455
"1109-Post-Oak-Trl,-Anna,-TX-75409","1109 Post Oak Trl, Anna, TX 75409",75409,Single Family,Standard,3,2,1370.0,5663,2002.0,235000.0,56.0,171.53,0.2419,1.0,0.0,0.0,54.1,70.8,6.8,50.5,-1.8,455
"231-Lamont-Rd,-Anna,-TX-75409","231 Lamont Rd, Anna, TX 75409",75409,Single Family,Standard,3,2,1613.0,6098,2013.0,259900.0,20.0,161.13,0.2645,1.0,0.0,0.0,68.1,52.5,6.8,50.4,-7.8,455
"2628-Glacier-Rd,-Anna,-TX-75409","2628 Glacier Rd, Anna, TX 75409",75409,Single Family,New Construction,4,2,1689.0,,2026.0,319890.0,15.0,189.4,,4.0,-11.35,2.0,31.4,50.3,93.4,50.4,8.4,455
"1521-Xavier-St,-Anna,-TX-75409","1521 Xavier St, Anna, TX 75409",75409,Single Family,New Construction,5,4,3036.0,,0.0,474900.0,4.0,156.42,,3.0,-4.92,1.0,73.8,0.2,85.1,50.3,-10.5,455
"1712-Amber-Gate-Dr,-Anna,-TX-75409","1712 Amber Gate Dr, Anna, TX 75409",75409,Single Family,New Construction,4,4,3270.0,,2026.0,507625.0,14.0,155.24,,1.0,0.0,0.0,74.7,43.1,6.8,50.1,-11.1,455
"312-Kelvington-Dr,-Anna,-TX-75409","312 Kelvington Dr, Anna, TX 75409",75409,Single Family,Standard,4,2,2232.0,7797,2014.0,395000.0,83.0,176.97,0.2863,1.0,0.0,0.0,46.8,78.9,6.8,50.0,1.3,455
"817-Post-Oak-Trl,-Anna,-TX-75409","817 Post Oak Trl, Anna, TX 75409",75409,Single Family,Standard,3,2,1866.0,6098,2013.0,310000.0,36.0,166.13,0.306,1.0,0.0,0.0,60.4,61.3,6.8,50.0,-4.9,455
"2419-Thayne-Dr,-Anna,-TX-75409","2419 Thayne Dr, Anna, TX 75409",75409,Single Family,Standard,4,3,2457.0,7449,2017.0,399000.0,22.0,162.39,0.3298,1.0,0.0,0.0,65.7,54.1,6.8,49.9,-7.1,455
"809-Twin-Pine-Ct,-Anna,-TX-75409","809 Twin Pine Ct, Anna, TX 75409",75409,Single Family,New Construction,4,3.5,3478.0,7710,2024.0,535990.0,14.0,154.11,0.4511,25.0,16.27,14.0,76.7,43.1,1.3,49.9,-11.8,455
"1608-Cydney-Ln,-Anna,-TX-75409","1608 Cydney Ln, Anna, TX 75409",75409,Single Family,New Construction,5,4,3036.0,,0.0,499900.0,9.0,164.66,,2.0,-0.11,1.0,62.9,19.8,73.2,49.8,-5.8,455
"1152-Honeywell-Dr,-Anna,-TX-75409","1152 Honeywell Dr, Anna, TX 75409",75409,Single Family,Standard,5,3.5,2991.0,13939,2007.0,399000.0,8.0,133.4,0.2146,1.0,0.0,0.0,97.1,13.2,6.8,49.7,-23.6,455
"3205-Cross-Shore-Dr,-Anna,-TX-75409","3205 Cross Shore Dr, Anna, TX 75409",75409,Single Family,New Construction,4,,2605.0,,0.0,402990.0,14.0,154.7,,24.0,7.47,10.0,75.2,43.1,3.3,49.6,-11.5,455
"612-Sand-Piper-Ln,-Anna,-TX-75409","612 Sand Piper Ln, Anna, TX 75409",75409,Single Family,New Construction,4,2.5,2694.0,7405,2026.0,479900.0,83.0,178.14,0.3638,1.0,0.0,0.0,45.5,78.9,6.8,49.5,2.0,455
"717-Houston-St,-Anna,-TX-75409","717 Houston St, Anna, TX 75409",75409,Single Family,Standard,3,2,1816.0,53927,1975.0,399900.0,57.0,220.21,0.0337,3.0,-20.01,2.0,10.8,71.0,98.7,49.4,26.0,455
"2148-Hampton-St,-Anna,-TX-75409","2148 Hampton St, Anna, TX 75409",75409,Single Family,New Construction,4,,2239.0,,0.0,406990.0,14.0,181.77,,24.0,-3.33,12.0,40.0,43.1,81.1,49.3,4.0,455
"1108-Sunbeam-Cv,-Anna,-TX-75409","1108 Sunbeam Cv, Anna, TX 75409",75409,Single Family,New Construction,5,,3720.0,,0.0,519990.0,9.0,139.78,,17.0,14.29,9.0,93.2,19.8,1.8,49.2,-20.0,455
"3101-Summer-Rain-Ln,-Anna,-TX-75409","3101 Summer Rain Ln, Anna, TX 75409",75409,Single Family,Standard,4,3.5,2612.0,5663,2024.0,451900.0,54.0,173.01,0.4612,1.0,0.0,0.0,52.1,69.2,6.8,49.0,-1.0,455
"3048-Flintrock-Ln,-Anna,-TX-75409","3048 Flintrock Ln, Anna, TX 75409",75409,Single Family,New Construction,5,3.5,3038.0,,0.0,468987.0,13.0,154.37,,1.0,0.0,0.0,75.6,38.0,6.8,48.7,-11.6,455
"1206-N-Powell-Pkwy,-Anna,-TX-75409","1206 N Powell Pkwy, Anna, TX 75409",75409,Single Family,Standard,2,3,1281.0,9583,1966.0,215000.0,39.0,167.84,0.1337,4.0,7.5,2.0,58.7,61.8,3.1,48.6,-3.9,455
"2641-Glacier-Rd,-Anna,-TX-75409","2641 Glacier Rd, Anna, TX 75409",75409,Single Family,New Construction,5,3,2592.0,,2026.0,415360.0,4.0,160.25,,2.0,-5.25,1.0,69.7,0.2,85.7,48.6,-8.3,455
"2108-Crockett-Way,-Anna,-TX-75409","2108 Crockett Way, Anna, TX 75409",75409,Single Family,New Construction,4,3.5,2448.0,7667,2026.0,370230.0,12.0,151.24,0.3193,2.0,0.75,0.0,79.8,32.7,5.9,48.5,-13.4,455
"1113-Gardendale-Hollow-Ln,-Anna,-TX-75409","1113 Gardendale Hollow Ln, Anna, TX 75409",75409,Single Family,Standard,4,3,2057.0,6534,2024.0,365000.0,12.0,177.44,0.3148,2.0,-3.88,1.0,46.2,32.7,81.5,48.5,1.6,455
"1229-Sunbeam-Cv,-Anna,-TX-75409","1229 Sunbeam Cv, Anna, TX 75409",75409,Single Family,Standard,5,3,2186.0,6708,2022.0,394900.0,87.0,180.65,0.3259,1.0,0.0,0.0,41.5,80.9,6.8,48.4,3.4,455
"2516-Yo-Ranch-Rd,-Anna,-TX-75409","2516 Yo Ranch Rd, Anna, TX 75409",75409,Single Family,New Construction,3,2,1750.0,,2025.0,294990.0,7.0,168.57,,2.0,-10.06,1.0,58.0,10.5,93.0,48.4,-3.5,455
"3112-Greymoore-Dr,-Anna,-TX-75409","3112 Greymoore Dr, Anna, TX 75409",75409,Single Family,Standard,4,3,2519.0,7318,2022.0,455000.0,86.0,180.63,0.3442,1.0,0.0,0.0,41.8,80.0,6.8,48.2,3.4,455
"3687-Desperado-Way,-Anna,-TX-75409","3687 Desperado Way, Anna, TX 75409",75409,Single Family,New Construction,5,3.5,2330.0,,0.0,362984.0,13.0,155.79,,1.0,0.0,0.0,74.5,38.0,6.8,48.2,-10.8,455
"1700-Esra-Ln,-Anna,-TX-75409","1700 Esra Ln, Anna, TX 75409",75409,Single Family,New Construction,4,3,2668.0,,0.0,439900.0,8.0,164.88,,2.0,-2.22,1.0,62.4,13.2,77.4,48.2,-5.6,455
"313-Tate-Ln,-Anna,-TX-75409","313 Tate Ln, Anna, TX 75409",75409,Single Family,Standard,4,3,3314.0,7710,2022.0,569500.0,42.0,171.85,0.4298,1.0,0.0,0.0,53.2,64.6,6.8,47.9,-1.6,455
"13020-County-Rd,-290,-Anna,-TX-75409","13020 County Rd, 290, Anna, TX 75409",75409,Single Family,Standard,3,2,1588.0,209524,1984.0,895000.0,121.0,563.6,0.0076,2.0,-4.69,1.0,0.4,88.4,84.0,47.9,222.6,455
"1509-Kadynce-Ln,-Anna,-TX-75409","1509 Kadynce Ln, Anna, TX 75409",75409,Single Family,New Construction,5,4,3004.0,7405,2026.0,491520.0,15.0,163.62,0.4057,1.0,0.0,0.0,64.0,50.3,6.8,47.8,-6.4,455
"3120-Creek-Meadow-Dr,-Anna,-TX-75409","3120 Creek Meadow Dr, Anna, TX 75409",75409,Single Family,Standard,4,3,3192.0,10890,2022.0,575000.0,79.0,180.14,0.2931,1.0,0.0,0.0,42.9,77.1,6.8,47.6,3.1,455
"1501-Sherwood-Dr,-Anna,-TX-75409","1501 Sherwood Dr, Anna, TX 75409",75409,Single Family,Standard,4,2,2303.0,8320,2018.0,435000.0,14.0,188.88,0.2768,3.0,-6.65,2.0,32.3,43.1,87.0,47.0,8.1,455
