id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts,age,logLot,predictedPrice,residual,residualPct
"1561-Pepperdine-Pl,-Prosper,-TX-75078","1561 Pepperdine Pl, Prosper, TX 75078",75078,Single Family,New Construction,5,4.0,3941,12502.0,2026.0,924000,22,234.46,0.3152,2,-2.73,1,0.0,9.433643910491758,1063819.0,139819.0,13.1
"16133-Plum-Ct,-Prosper,-TX-75078","16133 Plum Ct, Prosper, TX 75078",75078,Single Family,Standard,5,4.0,3841,5881.0,2018.0,649900,35,169.2,0.6531,2,-7.01,1,8.0,8.679482094459956,747420.0,97520.0,13.0
"1620-Cattle-Dr,-Prosper,-TX-75078","1620 Cattle Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,3609,39640.0,2016.0,1249000,54,346.08,0.091,1,0.0,0,10.0,10.587593988443924,1424544.0,175544.0,12.3
"2700-Live-Oak-Ln,-Prosper,-TX-75078","2700 Live Oak Ln, Prosper, TX 75078",75078,Single Family,New Construction,4,5.5,3703,11874.0,2026.0,1049995,11,283.55,0.3119,1,0.0,0,0.0,9.38210641483062,1197690.0,147695.0,12.3
"4351-Berylline-Ln,-Prosper,-TX-75078","4351 Berylline Ln, Prosper, TX 75078",75078,Single Family,Standard,6,4.5,3764,10106.0,2024.0,879000,62,233.53,0.3725,1,0.0,0,2.0,9.220884585851854,1001595.0,122595.0,12.2
"801-Willowmist-Dr,-Prosper,-TX-75078","801 Willowmist Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,4034,14810.0,2002.0,815000,77,202.03,0.2724,1,0.0,0,24.0,9.603057907261844,927186.0,112186.0,12.1
"710-Essex-Dr,-Prosper,-TX-75078","710 Essex Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,4555,14375.0,2009.0,930000,68,204.17,0.3169,1,0.0,0,17.0,9.573245865665552,1057983.0,127983.0,12.1
"1717-Tahoe-Trl,-Prosper,-TX-75078","1717 Tahoe Trl, Prosper, TX 75078",75078,Single Family,Standard,3,2.0,1828,9757.0,2007.0,430000,98,235.23,0.1874,1,0.0,0,19.0,9.18574025510795,488661.0,58661.0,12.0
"1031-Fox-Bend-Way,-Prosper,-TX-75078","1031 Fox Bend Way, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,4933,16771.0,2013.0,1074999,12,217.92,0.2941,2,-0.46,1,13.0,9.727406483331627,1220661.0,145662.0,11.9
"1430-Havenbrook-Ln,-Prosper,-TX-75078","1430 Havenbrook Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,2749,10019.0,2016.0,635000,55,230.99,0.2744,1,0.0,0,10.0,9.212238569259263,721019.0,86019.0,11.9
"2890-Quinton-St,-Prosper,-TX-75078","2890 Quinton St, Prosper, TX 75078",75078,Single Family,Standard,5,3.0,3081,9409.0,2021.0,649000,131,210.65,0.3275,1,0.0,0,5.0,9.149421957006766,735558.0,86558.0,11.8
"4280-Whitley-Place-Dr,-Prosper,-TX-75078","4280 Whitley Place Dr, Prosper, TX 75078",75078,Single Family,Standard,5,5.5,4491,11761.0,2012.0,999900,27,222.65,0.3819,1,0.0,0,14.0,9.372544251851037,1132178.0,132278.0,11.7
"920-Waterview-Dr,-Prosper,-TX-75078","920 Waterview Dr, Prosper, TX 75078",75078,Single Family,Standard,5,3.5,4490,9017.0,2020.0,800000,30,178.17,0.4979,1,0.0,0,6.0,9.106866963499908,905538.0,105538.0,11.7
"4517-Lamplights-Dr,-Prosper,-TX-75078","4517 Lamplights Dr, Prosper, TX 75078",75078,Single Family,New Construction,3,2.5,2249,2919.0,2025.0,390990,27,173.85,0.7705,4,-12.72,2,1.0,7.978996370854115,441814.0,50824.0,11.5
