id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts
"1500-Lake-Alpine-Trl,-Anna,-TX-75409","1500 Lake Alpine Trl, Anna, TX 75409",75409,Townhouse,New Construction,3,2,1502,544,2025,258000,12,171.77,2.761,1,0.0,0
"1921-Willowhurst-Ln,-Anna,-TX-75409","1921 Willowhurst Ln, Anna, TX 75409",75409,Single Family,New Construction,3,2,1606,,2026,407008,12,253.43,,1,0.0,0
"3429-Running-Spring-Dr,-Anna,-TX-75409","3429 Running Spring Dr, Anna, TX 75409",75409,Single Family,New Construction,4,2.5,2054,,2026,473340,12,230.45,,1,0.0,0
"3409-Running-Spring-Dr,-Anna,-TX-75409","3409 Running Spring Dr, Anna, TX 75409",75409,Single Family,New Construction,4,2,1805,,2026,468665,12,259.65,,1,0.0,0
"2701-Grand-Teton-Dr,-Anna,-TX-75409","2701 Grand Teton Dr, Anna, TX 75409",75409,Single Family,New Construction,4,3,2363,,2026,379385,12,160.55,,3,-2.94,1
"2625-Grand-Canyon-Dr,-Anna,-TX-75409","2625 Grand Canyon Dr, Anna, TX 75409",75409,Single Family,New Construction,4,3,2477,,2025,412581,12,166.56,,5,-4.62,3
"2700-Grand-Canyon-St,-Anna,-TX-75409","2700 Grand Canyon St, Anna, TX 75409",75409,Single Family,New Construction,4,3,2059,5227,2025,358468,12,174.1,0.3939,3,-13.62,2
"2617-Grand-Canyon-Dr,-Anna,-TX-75409","2617 Grand Canyon Dr, Anna, TX 75409",75409,Single Family,New Construction,4,3,2259,,2025,414554,12,183.51,,3,-4.6,2
"2108-Crockett-Way,-Anna,-TX-75409","2108 Crockett Way, Anna, TX 75409",75409,Single Family,New Construction,4,3.5,2448,7667,2026,370230,12,151.24,0.3193,2,0.75,0
"2113-Crockett-Way,-Anna,-TX-75409","2113 Crockett Way, Anna, TX 75409",75409,Single Family,New Construction,3,2,1352,9148,2026,283990,12,210.05,0.1478,1,0.0,0
"2101-Crockett-Way,-Anna,-TX-75409","2101 Crockett Way, Anna, TX 75409",75409,Single Family,New Construction,3,2.5,2223,,,327990,12,147.54,,1,0.0,0
"2317-Crockett-Way,-Anna,-TX-75409","2317 Crockett Way, Anna, TX 75409",75409,Single Family,New Construction,3,2,1352,9148,2025,283990,12,210.05,0.1478,4,-1.73,2
"128-Hilltop-Dr,-Anna,-TX-75409","128 Hilltop Dr, Anna, TX 75409",75409,Single Family,Standard,3,2,1384,6098,2004,275000,12,198.7,0.227,1,0.0,0
